Gordon;Eric;2013-14;NOP;15.4;3.3;2.6;1.2;0.2;2.1;43.6;5.6;39.1;1.6;78.5;2.7;32.1
Maynor;Eric;2013-14;PHI;2.6;1.7;1.3;0.3;0.1;0.9;31.7;1.0;32.4;0.4;54.5;0.2;10.5
Murphy;Erik;2013-14;CHI;0.3;0.1;0.3;0.0;0.2;0.1;23.1;0.1;0.0;0.0;0.0;0.0;2.6
Ilyasova;Ersan;2013-14;MIL;11.2;1.3;6.2;0.8;0.1;1.1;40.9;4.3;28.2;0.7;82.3;1.9;26.9
Fournier;Evan;2013-14;DEN;8.4;1.5;2.7;0.4;0.1;1.3;41.9;3.0;37.6;1.2;75.6;1.2;19.8
Turner;Evan;2013-14;IND;14.0;3.2;5.0;0.8;0.1;2.3;42.5;5.4;32.1;0.6;81.3;2.6;30.3
Garcia;Francisco;2013-14;HOU;5.7;1.1;2.2;0.5;0.6;0.5;40.1;2.1;35.8;1.3;52.6;0.2;19.7
Mekel;Gal;2013-14;DAL;2.4;2.0;0.9;0.1;0.0;1.0;34.9;1.0;25.0;0.2;66.7;0.3;9.4
Temple;Garrett;2013-14;WAS;1.8;1.0;0.9;0.5;0.1;0.6;36.2;0.7;20.7;0.1;69.8;0.4;8.5
Neal;Gary;2013-14;CHA;10.5;1.6;1.7;0.3;0.0;1.2;41.0;3.7;37.8;1.3;89.5;1.8;21.4
Hill;George;2013-14;IND;10.3;3.5;3.7;1.0;0.3;1.2;44.2;3.6;36.5;1.3;80.7;1.9;32.0
Green;Gerald;2013-14;PHX;15.8;1.5;3.4;0.9;0.5;1.8;44.5;5.5;40.0;2.5;84.8;2.4;28.4
Henderson;Gerald;2013-14;CHA;14.0;2.6;4.0;0.7;0.4;1.5;43.3;5.2;34.8;0.5;76.1;3.1;32.0
Wallace;Gerald;2013-14;BOS;5.1;2.5;3.7;1.3;0.2;1.7;50.4;2.0;29.7;0.3;46.5;0.8;24.4
Antetokounmpo;Giannis;2013-14;MIL;6.8;1.9;4.4;0.8;0.8;1.6;41.4;2.2;34.7;0.5;68.3;1.8;24.6
Datome;Gigi;2013-14;DET;2.4;0.3;1.4;0.2;0.0;0.3;35.1;1.0;17.9;0.2;80.0;0.2;7.0
Davis;Glen;2013-14;LAC;9.4;1.1;5.2;0.9;0.4;1.1;45.7;4.0;36.4;0.1;69.3;1.4;24.4
Jr.;Glen;2013-14;WAS;2.9;0.6;1.8;0.5;0.1;0.8;29.7;1.0;29.4;0.5;71.4;0.5;9.9
Dragic;Goran;2013-14;PHX;20.3;5.9;3.2;1.4;0.3;2.8;50.5;7.3;40.8;1.6;76.0;4.2;35.1
Hayward;Gordon;2013-14;UTA;16.2;5.2;5.1;1.4;0.5;2.8;41.3;5.5;30.4;1.1;81.6;4.0;36.4
Dieng;Gorgui;2013-14;MIN;4.8;0.7;5.0;0.5;0.8;0.9;49.8;1.9;100.0;0.0;63.4;1.0;13.6
Monroe;Greg;2013-14;DET;15.2;2.1;9.3;1.1;0.6;2.0;49.7;6.1;0.0;0.0;65.7;2.9;32.8
Oden;Greg;2013-14;MIA;2.9;0.0;2.3;0.3;0.6;0.5;55.1;1.2;0.0;0.0;56.5;0.6;9.2
Smith;Greg;2013-14;HOU;3.5;0.0;2.5;0.1;0.2;0.5;64.3;1.6;0.0;0.0;40.0;0.2;9.1
Stiemsma;Greg;2013-14;NOP;2.9;0.7;4.1;0.6;1.0;0.8;57.4;1.3;0.0;0.0;59.4;0.3;18.3
Vasquez;Greivis;2013-14;TOR;9.6;4.1;2.2;0.4;0.1;1.6;42.1;3.5;37.7;1.4;88.0;1.2;22.5
Ayon;Gustavo;2013-14;ATL;4.3;1.1;4.8;1.0;0.4;1.1;51.0;2.0;0.0;0.0;40.0;0.3;16.5
Ndiaye;Hamady;2013-14;SAC;0.4;0.2;1.3;0.0;0.3;0.2;33.3;0.2;0.0;0.0;0.0;0.0;5.3
Barnes;Harrison;2013-14;GSW;9.5;1.5;4.0;0.8;0.3;1.1;39.9;3.5;34.7;0.8;71.8;1.7;28.3
Thabeet;Hasheem;2013-14;OKC;1.2;0.0;1.7;0.2;0.4;0.6;56.5;0.6;0.0;0.0;20.0;0.0;8.4
Turkoglu;Hedo;2013-14;LAC;3.0;0.9;2.3;0.5;0.3;0.4;38.5;1.1;44.0;0.6;50.0;0.2;10.3
Sims;Henry;2013-14;PHI;7.6;1.1;5.2;0.6;0.4;0.9;47.4;2.8;0.0;0.0;74.4;2.0;19.0
Armstrong;Hilton;2013-14;GSW;1.7;0.3;3.1;0.3;0.3;0.4;47.4;0.6;0.0;0.0;43.8;0.5;6.4
Thompson;Hollis;2013-14;PHI;6.0;0.9;3.2;0.7;0.2;0.8;46.0;2.2;40.1;0.9;71.2;0.7;22.6
Clark;Ian;2013-14;UTA;3.0;0.7;0.8;0.3;0.1;0.6;38.8;1.1;35.5;0.5;71.4;0.2;7.5
Mahinmi;Ian;2013-14;IND;3.5;0.3;3.3;0.5;0.9;0.8;48.1;1.2;0.0;0.0;62.1;1.2;16.2
Shumpert;Iman;2013-14;NYK;6.7;1.7;4.2;1.2;0.2;1.1;37.8;2.5;33.3;1.0;74.6;0.7;26.5
Canaan;Isaiah;2013-14;HOU;4.6;1.0;1.1;0.4;0.2;1.0;35.6;1.4;32.7;0.8;72.4;1.0;11.5
Thomas;Isaiah;2013-14;SAC;20.3;6.3;2.9;1.3;0.1;3.0;45.3;6.9;34.9;1.8;85.0;4.8;34.7
Smith;Ish;2013-14;PHX;3.7;2.6;1.8;0.7;0.2;0.9;42.3;1.7;4.3;0.0;56.4;0.3;14.4
Smith;J.R.;2013-14;NYK;14.5;3.0;4.0;0.9;0.3;1.5;41.5;5.4;39.4;2.6;65.2;1.2;32.7
