Mahinmi;Ian;2013-14;IND;3.5;0.3;3.3;0.5;0.9;0.8;1.2;48.1;0.0;0.0;1.2;62.1;16.2
Shumpert;Iman;2013-14;NYK;6.7;1.7;4.2;1.2;0.2;1.1;2.5;37.8;1.0;33.300000000000004;0.7;74.6;26.5
Canaan;Isaiah;2013-14;HOU;4.6;1.0;1.1;0.4;0.2;1.0;1.4;35.6;0.8;32.7;1.0;72.39999999999999;11.5
Thomas;Isaiah;2013-14;SAC;20.3;6.3;2.9;1.3;0.1;3.0;6.9;45.300000000000004;1.8;34.9;4.8;85.0;34.7
Smith;Ish;2013-14;PHX;3.7;2.6;1.8;0.7;0.2;0.9;1.7;42.3;0.0;4.3;0.3;56.39999999999999;14.4
Smith;J.R.;2013-14;NYK;14.5;3.0;4.0;0.9;0.3;1.5;5.4;41.5;2.6;39.4;1.2;65.2;32.7
Hickson;JJ;2013-14;DEN;11.8;1.4;9.2;0.7;0.7;1.9;4.8;50.8;0.0;0.0;2.2;51.7;26.9
Redick;JJ;2013-14;LAC;15.2;2.2;2.1;0.8;0.1;1.2;5.2;45.5;2.1;39.5;2.8;91.5;28.2
McGee;JaVale;2013-14;DEN;7.0;0.4;3.4;0.2;1.4;1.6;3.4;44.7;0.0;0.0;0.2;100.0;15.9
Crowder;Jae;2013-14;DAL;4.6;0.8;2.5;0.8;0.3;0.5;1.7;43.9;0.6;33.1;0.6;75.4;16.1
Franklin;Jamaal;2013-14;MEM;1.9;0.3;1.1;0.2;0.1;0.5;0.8;41.0;0.2;45.5;0.1;100.0;7.7
Tinsley;Jamaal;2013-14;UTA;1.1;2.9;1.4;0.3;0.0;1.1;0.5;20.0;0.1;6.7;0.0;0.0;13.8
Crawford;Jamal;2013-14;LAC;18.6;3.2;2.3;0.9;0.2;2.0;6.1;41.6;2.3;36.1;4.0;86.6;30.4
